     1   -1.843539   -1.843539
     2   -1.843539   -1.843539
     3   -1.775396   -1.775396
     4   -1.775396   -1.775396
     5   -1.685398   -1.685398
     6   -1.685398   -1.685398
     7   -1.550049   -1.550049
     8   -1.550049   -1.550049
     9   -1.390415   -1.390415
    10   -1.390415   -1.390415
    11   -1.199375   -1.199375
    12   -1.199375   -1.199375
    13   -1.199229   -1.199229
    14   -1.199229   -1.199229
    15   -1.114399   -1.114399
    16   -1.114399   -1.114399
    17   -0.989905   -0.989905
    18   -0.989905   -0.989905
    19   -0.988091   -0.988091
    20   -0.988091   -0.988091
    21   -0.807765   -0.807765
    22   -0.807765   -0.807765
    23   -0.770797   -0.770797
    24   -0.770797   -0.770797
    25   -0.594826   -0.594826
    26   -0.594826   -0.594826
    27   -0.551473   -0.551473
    28   -0.551473   -0.551473
    29   -0.355796   -0.355796
    30   -0.355796   -0.355796
    31   -0.340304   -0.340304
    32   -0.340304   -0.340304
    33   -0.319374   -0.319374
    34   -0.319374   -0.319374
    35   -0.238680   -0.238680
    36   -0.238680   -0.238680
    37   -0.152143   -0.152143
    38   -0.152143   -0.152143
    39   -0.082474   -0.082474
    40   -0.082474   -0.082474
    41   -0.043563   -0.043563
    42   -0.043563   -0.043563
    43   -0.020008   -0.020008
    44   -0.020008   -0.020008
    45    0.046007    0.046007
    46    0.046007    0.046007
    47    0.083639    0.083639
    48    0.083639    0.083639
    49    0.125502    0.125502
    50    0.125502    0.125502
    51    0.137408    0.137408
    52    0.137408    0.137408
    53    0.172959    0.172959
    54    0.172959    0.172959
    55    0.217540    0.217540
    56    0.217540    0.217540
    57    0.430028    0.430028
    58    0.430028    0.430028
    59    0.528605    0.528605
    60    0.528605    0.528605
    61    0.634988    0.634988
    62    0.634988    0.634988
    63    0.818809    0.818809
    64    0.818809    0.818809
    65    1.001907    1.001907
    66    1.001907    1.001907
    67    1.141474    1.141474
    68    1.141474    1.141474
    69    1.178199    1.178199
    70    1.178199    1.178199
    71    1.340588    1.340588
    72    1.340588    1.340588
    73    1.380248    1.380248
    74    1.380248    1.380248
    75    1.625349    1.625349
    76    1.625349    1.625349
    77    1.658413    1.658413
    78    1.658413    1.658413
    79    1.729090    1.729090
    80    1.729090    1.729090
    81    1.856560    1.856560
    82    1.856560    1.856560
    83    2.003488    2.003488
    84    2.003488    2.003488
    85    2.057241    2.057241
    86    2.057241    2.057241
    87    2.109533    2.109533
    88    2.109533    2.109533
    89    2.248648    2.248648
    90    2.248648    2.248648
    91    2.287690    2.287690
    92    2.287690    2.287690
    93    2.402605    2.402605
    94    2.402605    2.402605
    95    2.448830    2.448830
    96    2.448830    2.448830
    97    2.753292    2.753292
    98    2.753292    2.753292
    99    2.936090    2.936090
   100    2.936090    2.936090
   101    3.126966    3.126966
   102    3.126966    3.126966
   103    3.427119    3.427119
   104    3.427119    3.427119
   105    3.480080    3.480080
   106    3.480080    3.480080
   107    3.803677    3.803677
   108    3.803677    3.803677
   109    3.905295    3.905295
   110    3.905295    3.905295
   111    4.054290    4.054290
   112    4.054290    4.054290
   113    4.269821    4.269821
   114    4.269821    4.269821
   115    4.358812    4.358812
   116    4.358812    4.358812
   117    4.370042    4.370042
   118    4.370042    4.370042
   119    4.799134    4.799134
   120    4.799134    4.799134
   121    5.185110    5.185110
   122    5.185110    5.185110
   123    5.487972    5.487972
   124    5.487972    5.487972
   125    5.737704    5.737704
   126    5.737704    5.737704
   127    5.852250    5.852250
   128    5.852250    5.852250
