     1   -2.248580   -2.248580
     2   -2.248580   -2.248580
     3   -2.173816   -2.173816
     4   -2.173816   -2.173816
     5   -1.963871   -1.963871
     6   -1.963871   -1.963871
     7   -1.754226   -1.754226
     8   -1.754226   -1.754226
     9   -1.491314   -1.491314
    10   -1.491314   -1.491314
    11   -1.182143   -1.182143
    12   -1.182143   -1.182143
    13   -0.846544   -0.846544
    14   -0.846544   -0.846544
    15   -0.499581   -0.499581
    16   -0.499581   -0.499581
    17   -0.157965   -0.157965
    18   -0.157965   -0.157965
    19    0.152196    0.152196
    20    0.152196    0.152196
    21    0.379276    0.379276
    22    0.379276    0.379276
    23    0.415466    0.415466
    24    0.415466    0.415466
    25    0.466545    0.466545
    26    0.466545    0.466545
    27    0.477253    0.477253
    28    0.477253    0.477253
    29    1.049767    1.049767
    30    1.049767    1.049767
    31    1.063802    1.063802
    32    1.063802    1.063802
    33    1.187478    1.187478
    34    1.187478    1.187478
    35    1.205228    1.205228
    36    1.205228    1.205228
    37    1.831007    1.831007
    38    1.831007    1.831007
    39    1.897888    1.897888
    40    1.897888    1.897888
    41    2.017451    2.017451
    42    2.017451    2.017451
    43    2.060682    2.060682
    44    2.060682    2.060682
    45    2.263558    2.263558
    46    2.263558    2.263558
    47    2.554218    2.554218
    48    2.554218    2.554218
    49    2.887599    2.887599
    50    2.887599    2.887599
    51    3.229991    3.229991
    52    3.229991    3.229991
    53    3.559520    3.559520
    54    3.559520    3.559520
    55    3.857229    3.857229
    56    3.857229    3.857229
    57    4.134198    4.134198
    58    4.134198    4.134198
    59    4.349811    4.349811
    60    4.349811    4.349811
    61    4.469274    4.469274
    62    4.469274    4.469274
    63    4.608607    4.608607
    64    4.608607    4.608607
