     1    0.537008    0.286564
     2    0.277168    0.612807
     3    0.650346    0.263499
     4    0.288679    0.584575
     5    0.621494    0.266266
     6    0.283956    0.604121
     7    0.584300    0.295952
     8    0.306466    0.556592
     9    0.536517    0.323147
    10    0.297510    0.584865
    11    0.604717    0.283304
    12    0.265907    0.622185
    13    0.649269    0.251708
    14    0.244731    0.662673
    15    0.561796    0.303020
    16    0.447228    0.341630
    17    0.286564    0.537008
    18    0.612807    0.277168
    19    0.263499    0.650346
    20    0.584575    0.288679
    21    0.266266    0.621494
    22    0.604121    0.283956
    23    0.295952    0.584300
    24    0.556592    0.306466
    25    0.323147    0.536517
    26    0.584865    0.297510
    27    0.283304    0.604717
    28    0.622185    0.265907
    29    0.251708    0.649269
    30    0.662673    0.244731
    31    0.303020    0.561796
    32    0.341630    0.447228
    33    0.537008    0.286564
    34    0.277168    0.612807
    35    0.650346    0.263499
    36    0.288679    0.584575
    37    0.621494    0.266266
    38    0.283956    0.604121
    39    0.584300    0.295952
    40    0.306466    0.556592
    41    0.536517    0.323147
    42    0.297510    0.584865
    43    0.604717    0.283304
    44    0.265907    0.622185
    45    0.649269    0.251708
    46    0.244731    0.662673
    47    0.561796    0.303020
    48    0.447228    0.341630
    49    0.286564    0.537008
    50    0.612807    0.277168
    51    0.263499    0.650346
    52    0.584575    0.288679
    53    0.266266    0.621494
    54    0.604121    0.283956
    55    0.295952    0.584300
    56    0.556592    0.306466
    57    0.323147    0.536517
    58    0.584865    0.297510
    59    0.283304    0.604717
    60    0.622185    0.265907
    61    0.251708    0.649269
    62    0.662673    0.244731
    63    0.303020    0.561796
    64    0.341630    0.447228
    65    0.537008    0.286564
    66    0.277168    0.612807
    67    0.650346    0.263499
    68    0.288679    0.584575
    69    0.621494    0.266266
    70    0.283956    0.604121
    71    0.584300    0.295952
    72    0.306466    0.556592
    73    0.536517    0.323147
    74    0.297510    0.584865
    75    0.604717    0.283304
    76    0.265907    0.622185
    77    0.649269    0.251708
    78    0.244731    0.662673
    79    0.561796    0.303020
    80    0.447228    0.341630
    81    0.286564    0.537008
    82    0.612807    0.277168
    83    0.263499    0.650346
    84    0.584575    0.288679
    85    0.266266    0.621494
    86    0.604121    0.283956
    87    0.295952    0.584300
    88    0.556592    0.306466
    89    0.323147    0.536517
    90    0.584865    0.297510
    91    0.283304    0.604717
    92    0.622185    0.265907
    93    0.251708    0.649269
    94    0.662673    0.244731
    95    0.303020    0.561796
    96    0.341630    0.447228
    97    0.537008    0.286564
    98    0.277168    0.612807
    99    0.650346    0.263499
   100    0.288679    0.584575
   101    0.621494    0.266266
   102    0.283956    0.604121
   103    0.584300    0.295952
   104    0.306466    0.556592
   105    0.536517    0.323147
   106    0.297510    0.584865
   107    0.604717    0.283304
   108    0.265907    0.622185
   109    0.649269    0.251708
   110    0.244731    0.662673
   111    0.561796    0.303020
   112    0.447228    0.341630
   113    0.286564    0.537008
   114    0.612807    0.277168
   115    0.263499    0.650346
   116    0.584575    0.288679
   117    0.266266    0.621494
   118    0.604121    0.283956
   119    0.295952    0.584300
   120    0.556592    0.306466
   121    0.323147    0.536517
   122    0.584865    0.297510
   123    0.283304    0.604717
   124    0.622185    0.265907
   125    0.251708    0.649269
   126    0.662673    0.244731
   127    0.303020    0.561796
   128    0.341630    0.447228
