  ********************************************* 
  Inhomogeneous Hartree-Fock
  Version 7 
  ********************************************* 
  Lattice size: Nx,  Ny 
          16           4
  Nearest Hopping: tx, ty 
    1.000000    1.000000
  Next-Nearest Hopping tprime
    0.000000
  Effective Coulumb Interaction 
    3.100000
  Original Chemical Potential 
    0.000000
  Inverse Temperature
   50.000000
  Pinning Field Strength 
    0.200000
  Random Initialization Scale 
    0.500000
  Random Number Seed
       20000
  Number of Iterations 
        1000
  Relaxation Rate 
    0.700000
  If Pinning Is Turned On
 T
  Output File Name 
Data/OBC/tprime-0p2/rho0p875/p02/L16W4/Results_tprime0p00_U3
  
  Initial Electron Density 
     1    0.875000    0.000000
     2    0.000000    0.875000
     3    0.875000    0.000000
     4    0.000000    0.875000
     5    0.875000    0.000000
     6    0.000000    0.875000
     7    0.875000    0.000000
     8    0.000000    0.875000
     9    0.875000    0.000000
    10    0.000000    0.875000
    11    0.875000    0.000000
    12    0.000000    0.875000
    13    0.875000    0.000000
    14    0.000000    0.875000
    15    0.875000    0.000000
    16    0.000000    0.875000
    17    0.000000    0.875000
    18    0.875000    0.000000
    19    0.000000    0.875000
    20    0.875000    0.000000
    21    0.000000    0.875000
    22    0.875000    0.000000
    23    0.000000    0.875000
    24    0.875000    0.000000
    25    0.000000    0.875000
    26    0.875000    0.000000
    27    0.000000    0.875000
    28    0.875000    0.000000
    29    0.000000    0.875000
    30    0.875000    0.000000
    31    0.000000    0.875000
    32    0.875000    0.000000
    33    0.875000    0.000000
    34    0.000000    0.875000
    35    0.875000    0.000000
    36    0.000000    0.875000
    37    0.875000    0.000000
    38    0.000000    0.875000
    39    0.875000    0.000000
    40    0.000000    0.875000
    41    0.875000    0.000000
    42    0.000000    0.875000
    43    0.875000    0.000000
    44    0.000000    0.875000
    45    0.875000    0.000000
    46    0.000000    0.875000
    47    0.875000    0.000000
    48    0.000000    0.875000
    49    0.000000    0.875000
    50    0.875000    0.000000
    51    0.000000    0.875000
    52    0.875000    0.000000
    53    0.000000    0.875000
    54    0.875000    0.000000
    55    0.000000    0.875000
    56    0.875000    0.000000
    57    0.000000    0.875000
    58    0.875000    0.000000
    59    0.000000    0.875000
    60    0.875000    0.000000
    61    0.000000    0.875000
    62    0.875000    0.000000
    63    0.000000    0.875000
    64    0.875000    0.000000
it, E/N =          1     -0.88423717
it, E/N =          2     -1.01526716
it, E/N =          3     -1.07037843
it, E/N =          4     -1.04778279
it, E/N =          5     -1.02908532
it, E/N =          6     -1.01999727
it, E/N =          7     -1.01334318
it, E/N =          8     -1.00827273
it, E/N =          9     -1.00433735
it, E/N =         10     -1.00117950
it, E/N =         11     -0.99913772
it, E/N =         12     -0.99876007
it, E/N =         13     -1.00008119
it, E/N =         14     -1.00219668
it, E/N =         15     -1.00427572
it, E/N =         16     -1.00601981
it, E/N =         17     -1.00738021
it, E/N =         18     -1.00841154
it, E/N =         19     -1.00919233
it, E/N =         20     -1.00979044
it, E/N =         21     -1.01025647
it, E/N =         22     -1.01062637
it, E/N =         23     -1.01092535
it, E/N =         24     -1.01117106
it, E/N =         25     -1.01137604
it, E/N =         26     -1.01154926
it, E/N =         27     -1.01169728
it, E/N =         28     -1.01182498
it, E/N =         29     -1.01193606
it, E/N =         30     -1.01203339
it, E/N =         31     -1.01211920
it, E/N =         32     -1.01219526
it, E/N =         33     -1.01226304
it, E/N =         34     -1.01232369
it, E/N =         35     -1.01237819
it, E/N =         36     -1.01242735
it, E/N =         37     -1.01247181
it, E/N =         38     -1.01251220
it, E/N =         39     -1.01254896
it, E/N =         40     -1.01258252
it, E/N =         41     -1.01261323
it, E/N =         42     -1.01264140
